marker,chr,pos
17266_6863211,L.5,19.45478404
17266_6863359,L.5,19.45478404
17266_6863374,L.5,19.45478404
17266_6863434,L.5,19.45478404
17266_6865008,L.5,19.45478404
17266_6865074,L.5,19.45478404
17266_6865330,L.5,19.45478404
17266_6865378,L.5,19.45478404
17266_6866137,L.5,19.45478404
17266_7784405,L.5,19.45478404
17266_7796926,L.5,19.45478404
17266_7987619,L.5,19.45478404
17266_7989339,L.5,19.45478404
17266_7990656,L.5,19.45478404
17266_7991681,L.5,19.45478404
17266_7991974,L.5,19.45478404
17266_6861711,L.5,19.45478404
17266_7795609,L.5,19.45478404
17266_7810701,L.5,19.45478404
17266_7810799,L.5,19.45478404
17266_8087766,L.5,20.01036246
17266_8018009,L.5,20.01036246
17266_8019544,L.5,20.01036246
17266_8080575,L.5,20.01036246
17266_8090483,L.5,20.01036246
17266_8089256,L.5,20.01036246
17266_8649275,L.5,21.67764683
17266_8650296,L.5,21.67764683
17266_8671975,L.5,21.67764683
17266_8875994,L.5,21.67764683
17266_8895087,L.5,21.67764683
17266_8899173,L.5,21.67764683
17266_9036668,L.5,22.23322524
17266_9036725,L.5,22.23322524
17266_9078155,L.5,22.23322524
17266_9120798,L.5,22.23322524
17266_9121131,L.5,22.23322524
17266_9146985,L.5,22.23322524
17266_9158139,L.5,22.23322524
17266_9037836,L.5,22.23322524
17266_9120753,L.5,22.23322524
17266_9121227,L.5,22.23322524
17266_9158724,L.5,22.23322524
17266_9290801,L.5,22.78880366
17266_9289385,L.5,22.78880366
17266_9631829,L.5,22.78880366
17266_9709813,L.5,22.78880366
17266_9847328,L.5,22.78880366
17266_9847515,L.5,22.78880366
17266_9868850,L.5,22.78880366
17266_9870367,L.5,22.78880366
17266_9883795,L.5,22.78880366
17266_9924749,L.5,22.78880366
17266_10328466,L.5,22.78880366
17266_10745929,L.5,22.78880366
17266_10749194,L.5,22.78880366
17266_10751267,L.5,22.78880366
17266_10755704,L.5,22.78880366
17266_10759481,L.5,22.78880366
17266_10808677,L.5,22.78880366
17266_10808802,L.5,22.78880366
17266_10850386,L.5,22.78880366
17266_10850531,L.5,22.78880366
17266_10955234,L.5,22.78880366
17266_10975172,L.5,22.78880366
17266_10993422,L.5,22.78880366
17266_10993499,L.5,22.78880366
17266_10993994,L.5,22.78880366
17266_10994492,L.5,22.78880366
17266_10994559,L.5,22.78880366
17266_10994808,L.5,22.78880366
17266_10995262,L.5,22.78880366
17266_10995289,L.5,22.78880366
17266_10995314,L.5,22.78880366
17266_10995443,L.5,22.78880366
17266_10992978,L.5,22.78880366
17266_9290761,L.5,22.78880366
17266_9290957,L.5,22.78880366
17266_9767623,L.5,22.78880366
17266_9769052,L.5,22.78880366
17266_10993001,L.5,22.78880366
17266_10993330,L.5,22.78880366
17266_10994026,L.5,22.78880366
17266_10994184,L.5,22.78880366
17266_10994189,L.5,22.78880366
17266_10994300,L.5,22.78880366
17266_10994788,L.5,22.78880366
17266_11269954,L.5,23.34438208
17266_11297842,L.5,23.34438208
17266_11298925,L.5,23.34438208
17266_11298937,L.5,23.34438208
17266_11297012,L.5,23.34438208
17266_12224007,L.5,25.67941146
17266_12322377,L.5,25.67941146
17266_11807571,L.5,25.67941146
17266_12542598,L.5,26.79070553
17266_12546229,L.5,26.79070553
17266_12546230,L.5,26.79070553
17266_13489399,L.5,28.45798989
17266_13531146,L.5,28.45798989
11131_26451802,L.5,28.45798989
17266_13754359,L.5,29.01356831
17266_13757706,L.5,29.01356831
17266_13755652,L.5,29.01356831
17266_14030801,L.5,29.56914673
17266_13895835,L.5,29.56914673
17266_13896084,L.5,29.56914673
17266_13896085,L.5,29.56914673
17266_13896237,L.5,29.56914673
17266_13897154,L.5,29.56914673
17266_13951046,L.5,29.56914673
17266_13951088,L.5,29.56914673
17266_13951253,L.5,29.56914673
17266_13986228,L.5,29.56914673
17266_13986278,L.5,29.56914673
17266_14161725,L.5,29.56914673
17266_14161893,L.5,29.56914673
17266_14162059,L.5,29.56914673
17266_16097683,L.5,29.56914673
17266_16097693,L.5,29.56914673
17266_14345426,L.5,29.56914673
17266_16088771,L.5,29.56914673
17266_16089176,L.5,29.56914673
17266_16089424,L.5,29.56914673
17266_17127228,L.5,31.23643109
17266_17158761,L.5,31.23643109
17266_17314426,L.5,31.23643109
17266_17317652,L.5,31.23643109
17266_17313542,L.5,31.23643109
17266_17191523,L.5,31.23643109
17266_17313566,L.5,31.23643109
17266_17313630,L.5,31.23643109
17266_17313715,L.5,31.23643109
17266_17314008,L.5,31.23643109
17266_17314074,L.5,31.23643109
17266_17314122,L.5,31.23643109
17266_17314384,L.5,31.23643109
17266_17314406,L.5,31.23643109
17266_17314427,L.5,31.23643109
17266_17314548,L.5,31.23643109
17266_17314554,L.5,31.23643109
17266_17314563,L.5,31.23643109
17266_17990503,L.5,33.01495859
17266_17645156,L.5,33.57053701
17266_17368517,L.5,33.57053701
17266_17405557,L.5,33.57053701
17266_17406016,L.5,33.57053701
17266_17406400,L.5,33.57053701
17266_17406491,L.5,33.57053701
17266_17415303,L.5,33.57053701
17266_17415306,L.5,33.57053701
17266_17415676,L.5,33.57053701
17266_17415752,L.5,33.57053701
17266_17473552,L.5,33.57053701
17266_17473750,L.5,33.57053701
17266_17532930,L.5,33.57053701
17266_17533085,L.5,33.57053701
17266_17776943,L.5,33.57053701
17266_17999297,L.5,33.57053701
17266_17999421,L.5,33.57053701
17266_18129594,L.5,33.57053701
17266_18129734,L.5,33.57053701
17266_18178131,L.5,33.57053701
17266_18178152,L.5,33.57053701
17266_18389519,L.5,33.57053701
17266_18488173,L.5,33.57053701
17266_18513366,L.5,33.57053701
17266_18623829,L.5,33.57053701
17266_18914040,L.5,33.57053701
17266_18936183,L.5,33.57053701
17266_18936461,L.5,33.57053701
17266_18936470,L.5,33.57053701
17266_19102638,L.5,33.57053701
17266_19103698,L.5,33.57053701
17266_19112975,L.5,33.57053701
17266_19118665,L.5,33.57053701
17266_19121037,L.5,33.57053701
17266_19181955,L.5,33.57053701
17266_19183923,L.5,33.57053701
17266_19184876,L.5,33.57053701
17266_19360703,L.5,33.57053701
17266_19414459,L.5,33.57053701
17266_19765811,L.5,33.57053701
17266_19766947,L.5,33.57053701
17266_19775529,L.5,33.57053701
17266_19958158,L.5,33.57053701
17266_20166850,L.5,33.57053701
17266_20167195,L.5,33.57053701
17266_20167435,L.5,33.57053701
17266_20168714,L.5,33.57053701
17266_20169090,L.5,33.57053701
17266_20169131,L.5,33.57053701
17266_20169695,L.5,33.57053701
17266_20169916,L.5,33.57053701
17266_20170295,L.5,33.57053701
17266_20170605,L.5,33.57053701
17266_20170684,L.5,33.57053701
17266_20171106,L.5,33.57053701
17266_20171519,L.5,33.57053701
17266_20171711,L.5,33.57053701
17266_20171897,L.5,33.57053701
17266_20171923,L.5,33.57053701
17266_20172320,L.5,33.57053701
17266_19118657,L.5,33.57053701
17266_17415700,L.5,33.57053701
17266_17415749,L.5,33.57053701
17266_17415937,L.5,33.57053701
17266_17473781,L.5,33.57053701
17266_17532787,L.5,33.57053701
17266_17533061,L.5,33.57053701
17266_17756149,L.5,33.57053701
17266_17776913,L.5,33.57053701
17266_18625046,L.5,33.57053701
17266_18625091,L.5,33.57053701
17266_19118555,L.5,33.57053701
17266_19181295,L.5,33.57053701
17266_19183996,L.5,33.57053701
17266_19184740,L.5,33.57053701
17266_19184834,L.5,33.57053701
17266_19545785,L.5,33.57053701
17266_19545800,L.5,33.57053701
17266_20168036,L.5,33.57053701
17266_20168846,L.5,33.57053701
17266_20169543,L.5,33.57053701
17266_20169927,L.5,33.57053701
17266_20170780,L.5,33.57053701
17266_20179356,L.5,33.57053701
17266_20179357,L.5,33.57053701
17266_20483677,L.5,34.68183107
17266_20424786,L.5,35.23740949
17266_20573596,L.5,35.23740949
17266_20759507,L.5,35.23740949
17266_20760234,L.5,35.23740949
17266_20760535,L.5,35.23740949
17266_20773268,L.5,35.23740949
17266_20756419,L.5,35.23740949
17266_20578946,L.5,35.23740949
17266_20758579,L.5,35.23740949
17266_20802721,L.5,35.79298791
17266_21000184,L.5,35.79298791
14162_29263318,L.5,36.90428198
14162_29257024,L.5,36.90428198
14162_29263211,L.5,36.90428198
17266_21102494,L.5,36.90428198
17266_21121922,L.5,36.90428198
14162_28939207,L.5,38.57156634
14162_28951129,L.5,38.57156634
14162_28957195,L.5,38.57156634
14162_28957527,L.5,38.57156634
14162_27308462,L.5,39.12714476
14162_27330112,L.5,39.12714476
14162_27330113,L.5,39.12714476
14162_27331233,L.5,39.12714476
14162_27375243,L.5,39.12714476
14162_27375267,L.5,39.12714476
14162_27376375,L.5,39.12714476
14162_27376399,L.5,39.12714476
14162_27376403,L.5,39.12714476
14162_27376628,L.5,39.12714476
14162_27383907,L.5,39.12714476
14162_27383955,L.5,39.12714476
14162_27384021,L.5,39.12714476
14162_27386253,L.5,39.12714476
14162_27387481,L.5,39.12714476
14162_27388192,L.5,39.12714476
14162_27388223,L.5,39.12714476
14162_27388680,L.5,39.12714476
14162_27388686,L.5,39.12714476
14162_27389444,L.5,39.12714476
14162_27389635,L.5,39.12714476
14162_27389901,L.5,39.12714476
14162_27677935,L.5,39.12714476
14162_28369454,L.5,39.12714476
14162_28371991,L.5,39.12714476
14162_28502249,L.5,39.12714476
14162_28506374,L.5,39.12714476
14162_28506827,L.5,39.12714476
14162_28545317,L.5,39.12714476
14162_28545395,L.5,39.12714476
14162_28627251,L.5,39.12714476
14162_28627456,L.5,39.12714476
14162_28627468,L.5,39.12714476
14162_28860875,L.5,39.12714476
14162_28860968,L.5,39.12714476
14162_28869795,L.5,39.12714476
14162_28884552,L.5,39.12714476
14162_28884603,L.5,39.12714476
14162_28921129,L.5,39.12714476
14162_28981522,L.5,39.12714476
14162_27374976,L.5,39.12714476
14162_27375603,L.5,39.12714476
14162_27377413,L.5,39.12714476
14162_27385140,L.5,39.12714476
14162_27385923,L.5,39.12714476
14162_27386830,L.5,39.12714476
14162_27387465,L.5,39.12714476
14162_27387953,L.5,39.12714476
14162_27390063,L.5,39.12714476
14162_28335508,L.5,39.12714476
14162_28335655,L.5,39.12714476
14162_28335893,L.5,39.12714476
14162_28335924,L.5,39.12714476
14162_28368116,L.5,39.12714476
14162_28369821,L.5,39.12714476
14162_28371001,L.5,39.12714476
14162_28371136,L.5,39.12714476
14162_28443845,L.5,39.12714476
14162_28444211,L.5,39.12714476
14162_28504468,L.5,39.12714476
14162_28535409,L.5,39.12714476
14162_28545362,L.5,39.12714476
14162_28869870,L.5,39.12714476
14162_28884542,L.5,39.12714476
14162_26407688,L.5,39.68272318
14162_26410392,L.5,39.68272318
14162_26430060,L.5,39.68272318
14162_26430083,L.5,39.68272318
14162_26738586,L.5,40.2383016
14162_26738556,L.5,40.2383016
14162_26738754,L.5,40.2383016
14162_26738766,L.5,40.2383016
14162_26738775,L.5,40.2383016
14162_26738956,L.5,40.2383016
14162_26739496,L.5,40.2383016
14162_26752377,L.5,40.2383016
14162_26741604,L.5,40.2383016
14162_26742887,L.5,40.2383016
14162_26922888,L.5,40.2383016
14162_26984366,L.5,40.2383016
14162_26984656,L.5,40.2383016
14162_26984893,L.5,40.2383016
14162_26986167,L.5,40.2383016
14162_26986838,L.5,40.2383016
14162_26986907,L.5,40.2383016
14162_26981874,L.5,40.2383016
14162_23693877,L.5,41.90558596
14162_23692443,L.5,41.90558596
14162_23693568,L.5,41.90558596
14162_23694428,L.5,41.90558596
14162_23694596,L.5,41.90558596
14162_23695090,L.5,41.90558596
14162_23695137,L.5,41.90558596
14162_23695249,L.5,41.90558596
14162_23695299,L.5,41.90558596
14162_23695321,L.5,41.90558596
14162_23695450,L.5,41.90558596
14162_23695677,L.5,41.90558596
14162_23742807,L.5,41.90558596
14162_27100498,L.5,41.90558596
14162_27165814,L.5,41.90558596
17266_21357555,L.5,41.90558596
17266_21375865,L.5,41.90558596
17266_21376014,L.5,41.90558596
17266_21376156,L.5,41.90558596
17266_21376157,L.5,41.90558596
17266_21376168,L.5,41.90558596
17266_21391487,L.5,41.90558596
17266_21406308,L.5,41.90558596
17266_21516185,L.5,41.90558596
14162_23695138,L.5,41.90558596
14162_23695099,L.5,41.90558596
14162_23695675,L.5,41.90558596
14162_27096461,L.5,41.90558596
14162_27096644,L.5,41.90558596
14162_27100723,L.5,41.90558596
17266_21385192,L.5,41.90558596
14162_23743302,L.5,41.90558596
14162_23742949,L.5,41.90558596
17266_21835105,L.5,42.46116438
17266_21833191,L.5,42.46116438
17266_21835219,L.5,42.46116438
17266_21949468,L.5,42.46116438
17266_21950449,L.5,42.46116438
17266_22006535,L.5,42.46116438
17266_23413583,L.5,42.46116438
17266_22014953,L.5,43.0167428
17266_24171721,L.5,43.0167428
17266_24395769,L.5,43.0167428
17266_24396294,L.5,43.0167428
17266_24396305,L.5,43.0167428
17266_24390075,L.5,43.0167428
17266_25017349,L.5,44.12803686
17266_24991618,L.5,44.12803686
17266_25017445,L.5,44.12803686
17266_25017473,L.5,44.12803686
17266_25761810,L.5,44.68361528
17266_25762249,L.5,44.68361528
17266_25134323,L.5,44.68361528
17266_25762255,L.5,44.68361528
17266_26046867,L.5,44.68361528
17266_26047449,L.5,44.68361528
17266_26048495,L.5,44.68361528
17266_26168749,L.5,45.2391937
17266_26170791,L.5,45.2391937
17266_26171392,L.5,45.2391937
17266_26260443,L.5,45.2391937
17266_26267357,L.5,45.2391937
17266_26359391,L.5,45.2391937
17266_26359477,L.5,45.2391937
17266_26359751,L.5,45.2391937
17266_26380085,L.5,45.2391937
17266_26417551,L.5,45.2391937
17266_26417576,L.5,45.2391937
17266_26417618,L.5,45.2391937
17266_26427734,L.5,45.2391937
17266_26433603,L.5,45.2391937
17266_27354869,L.5,45.2391937
17266_26258532,L.5,45.2391937
17266_26377721,L.5,45.2391937
17266_26377883,L.5,45.2391937
17266_26417552,L.5,45.2391937
17266_27354557,L.5,45.2391937
17266_26378029,L.5,45.2391937
17266_26360287,L.5,45.2391937
17266_26551837,L.5,45.2391937
17266_27184265,L.5,45.79477212
17266_28084634,L.5,46.35035054
17266_26605752,L.5,46.35035054
17266_28086338,L.5,46.35035054
17266_28917329,L.5,46.35035054
17266_26697502,L.5,46.35035054
17266_26697439,L.5,46.35035054
17266_26729903,L.5,46.35035054
17266_26784588,L.5,46.35035054
17266_27005277,L.5,46.35035054
17266_27006005,L.5,46.35035054
17266_27066122,L.5,46.35035054
17266_27066197,L.5,46.35035054
17266_27518627,L.5,46.35035054
17266_27718923,L.5,46.35035054
17266_27851831,L.5,46.35035054
17266_28116046,L.5,46.35035054
17266_28193222,L.5,46.35035054
17266_28946751,L.5,46.35035054
17266_28985652,L.5,46.35035054
17266_26697506,L.5,46.35035054
17266_26697554,L.5,46.35035054
17266_27005475,L.5,46.35035054
17266_27008170,L.5,46.35035054
17266_27065946,L.5,46.35035054
17266_27518426,L.5,46.35035054
17266_27852177,L.5,46.35035054
17266_27852377,L.5,46.35035054
17266_28031967,L.5,46.35035054
17266_28032017,L.5,46.35035054
17266_28193203,L.5,46.35035054
17266_28290612,L.5,46.35035054
17266_28946061,L.5,46.35035054
17266_28955470,L.5,46.35035054
17266_28238853,L.5,46.35035054
17266_29053452,L.5,46.90592896
17266_29053469,L.5,46.90592896
17266_29155834,L.5,46.90592896
17266_29103124,L.5,46.90592896
17266_29103128,L.5,46.90592896
17266_29103157,L.5,46.90592896
17266_29105335,L.5,46.90592896
17266_29566513,L.5,47.46150738
17266_29507403,L.5,47.46150738
17266_30250994,L.5,48.0170858
17266_29956611,L.5,48.0170858
17266_29956691,L.5,48.0170858
17266_30087129,L.5,48.0170858
17266_30087277,L.5,48.0170858
17266_30087443,L.5,48.0170858
17266_30087601,L.5,48.0170858
17266_30251265,L.5,48.0170858
17266_30255627,L.5,48.0170858
17266_30255692,L.5,48.0170858
17266_30257604,L.5,48.0170858
17266_30261946,L.5,48.0170858
17266_30345398,L.5,48.0170858
17266_30395725,L.5,48.0170858
17266_30718175,L.5,48.0170858
17266_29922652,L.5,48.0170858
17266_29956679,L.5,48.0170858
17266_30249210,L.5,48.0170858
17266_30251223,L.5,48.0170858
17266_30255143,L.5,48.0170858
17266_30085256,L.5,48.0170858
17266_30671670,L.5,48.0170858
17266_377180,L.5,48.57266422
17266_69731,L.5,48.57266422
17266_366505,L.5,48.57266422
17266_366541,L.5,48.57266422
17266_378598,L.5,48.57266422
17266_2973609,L.5,48.57266422
17266_5276080,L.5,48.57266422
17266_5276348,L.5,48.57266422
17266_5276452,L.5,48.57266422
17266_5276461,L.5,48.57266422
17266_5625964,L.5,48.57266422
17266_5626042,L.5,48.57266422
17266_6015002,L.5,48.57266422
17266_6046260,L.5,48.57266422
17266_6048146,L.5,48.57266422
17266_6148907,L.5,48.57266422
17266_6148945,L.5,48.57266422
17266_6219502,L.5,48.57266422
17266_31128837,L.5,48.57266422
17266_31128843,L.5,48.57266422
17266_158645,L.5,48.57266422
17266_135748,L.5,48.57266422
17266_366343,L.5,48.57266422
17266_366613,L.5,48.57266422
17266_367080,L.5,48.57266422
17266_377168,L.5,48.57266422
17266_1248004,L.5,48.57266422
17266_1249458,L.5,48.57266422
17266_2192815,L.5,48.57266422
17266_2194109,L.5,48.57266422
17266_2516959,L.5,48.57266422
17266_2516964,L.5,48.57266422
17266_2520970,L.5,48.57266422
17266_2901621,L.5,48.57266422
17266_2902230,L.5,48.57266422
17266_2976497,L.5,48.57266422
17266_5004984,L.5,48.57266422
17266_5281704,L.5,48.57266422
17266_5477793,L.5,48.57266422
17266_5624880,L.5,48.57266422
17266_5679180,L.5,48.57266422
17266_5679183,L.5,48.57266422
17266_5679460,L.5,48.57266422
17266_5679659,L.5,48.57266422
17266_5680346,L.5,48.57266422
17266_6049326,L.5,48.57266422
17266_6049367,L.5,48.57266422
17266_6049374,L.5,48.57266422
17266_6068573,L.5,48.57266422
17266_6148989,L.5,48.57266422
17266_6149034,L.5,48.57266422
17266_6149301,L.5,48.57266422
17266_6149331,L.5,48.57266422
17266_6351185,L.5,48.57266422
17266_6352618,L.5,48.57266422
17266_6354321,L.5,48.57266422
17266_6356878,L.5,48.57266422
17266_6360464,L.5,48.57266422
17266_6361149,L.5,48.57266422
17266_30932509,L.5,48.57266422
17266_30944683,L.5,48.57266422
17266_30944746,L.5,48.57266422
17266_30944778,L.5,48.57266422
17266_30944833,L.5,48.57266422
17266_30946478,L.5,48.57266422
17266_31128583,L.5,48.57266422
17266_31128675,L.5,48.57266422
17266_31128840,L.5,48.57266422
17266_31128902,L.5,48.57266422
17266_31129000,L.5,48.57266422
17266_31157729,L.5,48.57266422
17266_31592181,L.5,48.57266422
17266_2517359,L.5,48.57266422
17266_2520109,L.5,48.57266422
17266_5005249,L.5,48.57266422
17266_5281854,L.5,48.57266422
17266_5282015,L.5,48.57266422
17266_5282199,L.5,48.57266422
17266_5438627,L.5,48.57266422
17266_69649,L.5,49.12824264
17265_28400756,L.5,50.23953671
17265_18728029,L.5,50.23953671
17265_19257436,L.5,50.23953671
17265_19257438,L.5,50.23953671
17266_2677667,L.5,50.23953671
17265_18616492,L.5,50.23953671
17265_18933005,L.5,50.23953671
17265_18992258,L.5,50.23953671
17265_18992855,L.5,50.23953671
17265_19061178,L.5,50.23953671
17265_19350667,L.5,50.23953671
17265_19350689,L.5,50.23953671
17265_19438324,L.5,50.23953671
17265_19469020,L.5,50.23953671
17265_19744896,L.5,50.23953671
17265_19744928,L.5,50.23953671
17265_26993556,L.5,50.23953671
17266_2538620,L.5,50.23953671
17266_2677641,L.5,50.23953671
4250_581953,L.5,50.79511513
4250_581894,L.5,50.79511513
4250_583198,L.5,50.79511513
6377_75744,L.5,50.79511513
6377_234624,L.5,50.79511513
6377_236363,L.5,50.79511513
6377_704302,L.5,50.79511513
6377_706828,L.5,50.79511513
6377_707258,L.5,50.79511513
6377_707365,L.5,50.79511513
6377_794108,L.5,50.79511513
6377_1019596,L.5,50.79511513
6377_1020291,L.5,50.79511513
6377_1020516,L.5,50.79511513
6377_1021414,L.5,50.79511513
6377_2109260,L.5,50.79511513
6377_2109674,L.5,50.79511513
17271_148405,L.5,50.79511513
17271_151804,L.5,50.79511513
17271_1043605,L.5,50.79511513
17271_1666816,L.5,50.79511513
17271_1668356,L.5,50.79511513
17271_1668725,L.5,50.79511513
17271_1668797,L.5,50.79511513
17272_555258,L.5,50.79511513
17272_880301,L.5,50.79511513
17272_1003098,L.5,50.79511513
17272_1007125,L.5,50.79511513
17272_1030218,L.5,50.79511513
17272_1030725,L.5,50.79511513
17272_1890814,L.5,50.79511513
17272_2528286,L.5,50.79511513
17272_2529890,L.5,50.79511513
17272_3637382,L.5,50.79511513
17272_3637803,L.5,50.79511513
17272_3638199,L.5,50.79511513
17272_3850331,L.5,50.79511513
17272_3851503,L.5,50.79511513
17272_3851504,L.5,50.79511513
17272_4203839,L.5,50.79511513
17272_4890804,L.5,50.79511513
17272_8131246,L.5,50.79511513
17272_8575371,L.5,50.79511513
17272_8575480,L.5,50.79511513
17272_9935561,L.5,50.79511513
17272_9938203,L.5,50.79511513
17272_10515359,L.5,50.79511513
17272_11297028,L.5,50.79511513
17272_11297434,L.5,50.79511513
17272_11297435,L.5,50.79511513
17272_11297436,L.5,50.79511513
17272_11297531,L.5,50.79511513
17272_11928282,L.5,50.79511513
17272_14565549,L.5,50.79511513
17272_14566358,L.5,50.79511513
17272_14566435,L.5,50.79511513
17272_14567616,L.5,50.79511513
17272_14888801,L.5,50.79511513
17272_16822052,L.5,50.79511513
17272_16822055,L.5,50.79511513
17272_16887005,L.5,50.79511513
17272_18217913,L.5,50.79511513
17272_18218573,L.5,50.79511513
17272_18221503,L.5,50.79511513
17272_18222397,L.5,50.79511513
17272_18222643,L.5,50.79511513
17272_18278643,L.5,50.79511513
17272_18278741,L.5,50.79511513
17272_18283318,L.5,50.79511513
17272_18283619,L.5,50.79511513
17272_18284411,L.5,50.79511513
17272_18284803,L.5,50.79511513
17272_18531566,L.5,50.79511513
17272_18532577,L.5,50.79511513
17272_19050020,L.5,50.79511513
17272_21174976,L.5,50.79511513
17272_21175015,L.5,50.79511513
17272_21175050,L.5,50.79511513
17272_22234221,L.5,50.79511513
17272_25267164,L.5,50.79511513
17272_27408300,L.5,50.79511513
17272_27763221,L.5,50.79511513
17272_27809826,L.5,50.79511513
17272_27809827,L.5,50.79511513
17272_27994239,L.5,50.79511513
17272_28008486,L.5,50.79511513
17272_28378564,L.5,50.79511513
17272_28378658,L.5,50.79511513
17272_28380855,L.5,50.79511513
17272_28383460,L.5,50.79511513
17272_28383831,L.5,50.79511513
17272_28383832,L.5,50.79511513
17272_28383943,L.5,50.79511513
17272_28385003,L.5,50.79511513
17272_28385968,L.5,50.79511513
17272_28386112,L.5,50.79511513
17272_28448323,L.5,50.79511513
17272_29802205,L.5,50.79511513
17272_29803014,L.5,50.79511513
17272_29803276,L.5,50.79511513
17272_29803359,L.5,50.79511513
17272_29813628,L.5,50.79511513
17272_29911208,L.5,50.79511513
17272_29914108,L.5,50.79511513
17272_29916176,L.5,50.79511513
17272_30970047,L.5,50.79511513
17272_36538301,L.5,50.79511513
17272_41892983,L.5,50.79511513
17272_44812689,L.5,50.79511513
17272_44852618,L.5,50.79511513
17272_46583198,L.5,50.79511513
17272_47958479,L.5,50.79511513
17272_47958585,L.5,50.79511513
17272_50044893,L.5,50.79511513
17272_52572028,L.5,50.79511513
17272_54653142,L.5,50.79511513
17272_54794687,L.5,50.79511513
17272_55081703,L.5,50.79511513
17272_55760210,L.5,50.79511513
17272_56441294,L.5,50.79511513
17272_57291755,L.5,50.79511513
17272_57291771,L.5,50.79511513
17272_57895834,L.5,50.79511513
4250_581952,L.5,50.79511513
6377_181033,L.5,50.79511513
6377_794165,L.5,50.79511513
6377_1019563,L.5,50.79511513
6377_1022133,L.5,50.79511513
6377_1022238,L.5,50.79511513
17271_1040141,L.5,50.79511513
17271_1040420,L.5,50.79511513
17271_1043325,L.5,50.79511513
17271_1043604,L.5,50.79511513
17272_1747785,L.5,50.79511513
17272_3851511,L.5,50.79511513
17272_3851589,L.5,50.79511513
17272_4146744,L.5,50.79511513
17272_4891328,L.5,50.79511513
17272_8575561,L.5,50.79511513
17272_8575819,L.5,50.79511513
17272_9934088,L.5,50.79511513
17272_10513112,L.5,50.79511513
17272_10515560,L.5,50.79511513
17272_10515620,L.5,50.79511513
17272_10516106,L.5,50.79511513
17272_11177453,L.5,50.79511513
17272_11178124,L.5,50.79511513
17272_11178397,L.5,50.79511513
17272_13562707,L.5,50.79511513
17272_18284219,L.5,50.79511513
17272_18532310,L.5,50.79511513
17272_19005202,L.5,50.79511513
17272_55748518,L.5,50.79511513
15816_36650,L.10,50.79511513
17040_3444589,L.10,50.79511513
17040_3444616,L.10,50.79511513
17040_3444667,L.10,50.79511513
17040_3445276,L.10,50.79511513
17040_3445522,L.10,50.79511513
17262_1728119,L.10,50.79511513
17272_18639197,L.10,50.79511513
17272_28525984,L.10,50.79511513
17040_4101263,L.10,50.79511513
17040_4008573,L.10,50.79511513
15816_41276,L.10,50.79511513
16039_734251,L.10,54.35668216
16039_734233,L.10,54.35668216
16039_734263,L.10,54.35668216
2272_1081773,L.10,55.57914791
1784_5946756,L.10,55.57914791
8683_841850,L.10,55.57914791
11619_3393447,L.10,55.57914791
11619_4096059,L.10,55.57914791
11619_4450103,L.10,55.57914791
11619_4450109,L.10,55.57914791
11619_4450681,L.10,55.57914791
11619_4938627,L.10,55.57914791
11619_6330891,L.10,55.57914791
11619_6491601,L.10,55.57914791
11619_23049488,L.10,55.57914791
11619_23050171,L.10,55.57914791
11619_24098789,L.10,55.57914791
11619_24098879,L.10,55.57914791
11619_24099267,L.10,55.57914791
11619_24170588,L.10,55.57914791
11619_24170605,L.10,55.57914791
11619_24171194,L.10,55.57914791
11619_24171249,L.10,55.57914791
11619_24422399,L.10,55.57914791
16737_2951318,L.10,55.57914791
16737_2951587,L.10,55.57914791
16737_11217605,L.10,55.57914791
16737_11218497,L.10,55.57914791
16737_11218670,L.10,55.57914791
1784_6105017,L.10,55.57914791
1784_6104951,L.10,55.57914791
1784_6105130,L.10,55.57914791
1784_6112575,L.10,55.57914791
1784_6146447,L.10,55.57914791
1784_6626407,L.10,55.57914791
11619_3218474,L.10,55.57914791
11619_4172894,L.10,55.57914791
11619_4892436,L.10,55.57914791
11619_8305037,L.10,55.57914791
11619_12359376,L.10,55.57914791
11619_12752694,L.10,55.57914791
11619_12752700,L.10,55.57914791
11619_13845563,L.10,55.57914791
11619_13845841,L.10,55.57914791
11619_13847883,L.10,55.57914791
11619_15522481,L.10,55.57914791
11619_15522556,L.10,55.57914791
11619_15522796,L.10,55.57914791
16737_2951236,L.10,55.57914791
16737_11220943,L.10,55.57914791
11619_5091932,L.10,55.57914791
1784_6105167,L.10,55.57914791
11619_4873996,L.10,55.57914791
1784_11229932,L.10,56.13472633
1784_856270,L.10,56.13472633
1784_12376605,L.10,56.13472633
1784_12409088,L.10,56.13472633
1784_12409138,L.10,56.13472633
1784_12409169,L.10,56.13472633
1784_12409192,L.10,56.13472633
1784_12866294,L.10,56.13472633
1784_12867248,L.10,56.13472633
1784_12873605,L.10,56.13472633
1784_12894044,L.10,56.13472633
1784_12894245,L.10,56.13472633
1784_12894833,L.10,56.13472633
1784_12895261,L.10,56.13472633
1784_19730031,L.10,56.13472633
1784_19730046,L.10,56.13472633
1784_20316327,L.10,56.13472633
1784_20666176,L.10,56.13472633
1784_12411415,L.10,56.13472633
1784_8408479,L.10,56.13472633
1784_20637843,L.10,56.13472633
1784_20666287,L.10,56.13472633
1784_20666335,L.10,56.13472633
1784_22682417,L.10,56.13472633
1784_315883,L.10,56.13472633
1784_19486984,L.10,56.69030475
1784_19487477,L.10,56.69030475
