marker,chr,pos
14162_41259812,L.3,36.60242744
14162_41827951,L.3,36.60242744
14162_42451944,L.3,36.60242744
14162_42453895,L.3,36.60242744
14162_42618756,L.3,36.60242744
14162_42454627,L.3,36.60242744
14162_42454738,L.3,36.60242744
14162_42455846,L.3,36.60242744
14162_42144380,L.3,36.60242744
14162_43496827,L.3,37.17063372
14162_43497020,L.3,37.17063372
14162_43532450,L.3,37.17063372
14162_43532861,L.3,37.17063372
14162_43533265,L.3,37.17063372
14162_43534424,L.3,37.17063372
14162_45499912,L.3,38.30719307
14162_46800811,L.3,38.30719307
14162_48093552,L.3,38.30719307
14162_48093820,L.3,38.30719307
14162_44956177,L.3,38.30719307
14162_48139484,L.3,38.30719307
14162_47150889,L.3,38.30719307
14162_48126219,L.3,38.30719307
14162_44254598,L.3,38.87539935
14162_44044895,L.3,38.87539935
14162_44086635,L.3,38.87539935
14162_44086813,L.3,38.87539935
14162_44470548,L.3,38.87539935
14162_44516834,L.3,38.87539935
14162_50227463,L.3,39.44360563
14162_50227084,L.3,39.44360563
14162_50227636,L.3,39.44360563
14162_50227664,L.3,39.44360563
14162_50227667,L.3,39.44360563
14162_55421449,L.3,39.44360563
14162_55421450,L.3,39.44360563
14162_55421677,L.3,39.44360563
14162_55421688,L.3,39.44360563
14162_57020787,L.3,39.44360563
14162_65242498,L.3,39.44360563
14162_65242537,L.3,39.44360563
14162_65242802,L.3,39.44360563
14162_65242837,L.3,39.44360563
14162_65244875,L.3,39.44360563
14162_65245430,L.3,39.44360563
14162_65254021,L.3,39.44360563
14162_65254090,L.3,39.44360563
14162_50895566,L.3,39.44360563
14162_51342811,L.3,39.44360563
14162_55529377,L.3,39.44360563
14162_57064796,L.3,39.44360563
14162_57047069,L.3,39.44360563
14162_55528955,L.3,39.44360563
11131_17232787,L.3,40.0118119
11131_17234222,L.3,40.0118119
14162_58093116,L.3,40.0118119
14162_58093117,L.3,40.0118119
14162_58454213,L.3,40.0118119
14162_59719796,L.3,40.0118119
14162_59720471,L.3,40.0118119
14162_61508632,L.3,40.0118119
14162_61569861,L.3,40.0118119
14162_61573088,L.3,40.0118119
14162_61577524,L.3,40.0118119
14162_61577573,L.3,40.0118119
14162_61577604,L.3,40.0118119
14162_61579064,L.3,40.0118119
14162_61579078,L.3,40.0118119
14162_61579131,L.3,40.0118119
14162_61579254,L.3,40.0118119
14162_61579257,L.3,40.0118119
14162_62294220,L.3,40.0118119
14162_62296288,L.3,40.0118119
14162_63325112,L.3,40.0118119
14162_63325987,L.3,40.0118119
14162_69617745,L.3,40.0118119
14162_70607744,L.3,40.0118119
14162_73629168,L.3,40.0118119
14162_75770962,L.3,40.0118119
14162_76091281,L.3,40.0118119
14162_76563786,L.3,40.0118119
14162_83876600,L.3,40.0118119
14162_86596114,L.3,40.0118119
14162_87513648,L.3,40.0118119
14162_87514226,L.3,40.0118119
14162_89950187,L.3,40.0118119
14162_100273444,L.3,40.0118119
14162_103899799,L.3,40.0118119
14162_103899802,L.3,40.0118119
14162_58821281,L.3,40.0118119
14162_58820195,L.3,40.0118119
14162_58820972,L.3,40.0118119
14162_61576970,L.3,40.0118119
14162_82223330,L.3,40.0118119
14162_90255903,L.3,40.0118119
14162_91478978,L.3,40.0118119
14162_91479587,L.3,40.0118119
14162_59718888,L.3,40.0118119
14162_63304486,L.3,40.0118119
14162_63305141,L.3,40.0118119
14162_63305683,L.3,40.0118119
14162_64322497,L.3,40.0118119
14162_68666354,L.3,40.0118119
14162_68667029,L.3,40.0118119
14162_68844510,L.3,40.0118119
14162_70949609,L.3,40.0118119
14162_70949669,L.3,40.0118119
14162_71031681,L.3,40.0118119
14162_72232374,L.3,40.0118119
14162_72862738,L.3,40.0118119
14162_73530264,L.3,40.0118119
14162_78588928,L.3,40.0118119
14162_79729166,L.3,40.0118119
14162_79729201,L.3,40.0118119
14162_81541510,L.3,40.0118119
14162_81542891,L.3,40.0118119
14162_82742777,L.3,40.0118119
14162_82742787,L.3,40.0118119
14162_82742819,L.3,40.0118119
14162_83313385,L.3,40.0118119
14162_87389512,L.3,40.0118119
14162_87389531,L.3,40.0118119
14162_88826913,L.3,40.0118119
14162_92690157,L.3,40.0118119
14162_94745977,L.3,40.0118119
14162_94747898,L.3,40.0118119
14162_96162659,L.3,40.0118119
14162_96162707,L.3,40.0118119
14162_98600692,L.3,40.0118119
14162_103226256,L.3,40.0118119
14162_103226344,L.3,40.0118119
14162_103227287,L.3,40.0118119
14162_103227288,L.3,40.0118119
14162_103227312,L.3,40.0118119
14162_103584165,L.3,40.0118119
14162_103586365,L.3,40.0118119
14162_109078166,L.3,40.0118119
14162_113152748,L.3,40.0118119
14162_62434933,L.3,40.0118119
14162_63305890,L.3,40.0118119
14162_63306026,L.3,40.0118119
14162_68250669,L.3,40.0118119
14162_69728114,L.3,40.0118119
14162_78588927,L.3,40.0118119
14162_83313184,L.3,40.0118119
14162_92592721,L.3,40.0118119
14162_102039791,L.3,40.0118119
9840_30849009,L.3,40.58001818
9840_8100896,L.3,40.58001818
9840_8100899,L.3,40.58001818
9840_13206337,L.3,40.58001818
9840_13209123,L.3,40.58001818
9840_30849353,L.3,40.58001818
9840_13208234,L.3,40.58001818
9840_13207663,L.3,40.58001818
9840_13208189,L.3,40.58001818
14162_145749703,L.3,40.58001818
14162_145749784,L.3,40.58001818
9840_8100993,L.3,40.58001818
14162_137373595,L.3,40.58001818
9840_5979151,L.3,41.14822446
16922_11040664,L.5,0
17265_4328418,L.5,11.24269289
17265_12839003,L.5,14.95319302
17266_33348473,L.5,28.58888868
14162_23699336,L.5,37.42988969
14162_26787111,L.5,37.42988969
14162_26984366,L.5,37.42988969
17266_23087061,L.5,37.42988969
17266_24942290,L.5,37.42988969
17266_28141696,L.5,37.42988969
17266_29566122,L.5,37.42988969
17266_32872995,L.5,37.42988969
17266_33348507,L.5,37.42988969
17266_33422180,L.5,37.42988969
17266_33952332,L.5,37.42988969
17266_33952444,L.5,37.42988969
17266_34117668,L.5,37.42988969
17266_34949658,L.5,37.42988969
17266_34950731,L.5,37.42988969
17266_34951490,L.5,37.42988969
17266_5935234,L.5,37.42988969
17266_6002382,L.5,37.42988969
17266_6004643,L.5,37.42988969
17266_6360428,L.5,37.42988969
17266_6360445,L.5,37.42988969
17266_6361101,L.5,37.42988969
17266_5626008,L.5,37.42988969
17266_6145733,L.5,37.42988969
17266_6147275,L.5,37.42988969
17266_6148719,L.5,37.42988969
17266_34943054,L.5,37.42988969
17266_19766554,L.5,37.42988969
17266_19766556,L.5,37.42988969
17266_32872497,L.5,37.42988969
17266_27354326,L.5,37.42988969
17266_27518618,L.5,37.42988969
17266_28193182,L.5,37.42988969
17266_35348557,L.5,37.42988969
17266_35348703,L.5,37.42988969
17266_35348782,L.5,37.42988969
17266_35467940,L.5,37.42988969
17266_35868118,L.5,37.42988969
17266_10958386,L.5,37.42988969
17266_14342884,L.5,37.42988969
17266_3576857,L.5,37.99809596
17266_3585782,L.5,37.99809596
17266_3585788,L.5,37.99809596
17266_1302760,L.5,38.56630224
17266_1304010,L.5,38.56630224
17266_1304161,L.5,38.56630224
17266_1350150,L.5,38.56630224
17266_2910640,L.5,38.56630224
17266_3288556,L.5,38.56630224
17266_2883203,L.5,38.56630224
17266_366541,L.5,38.56630224
17266_999221,L.5,38.56630224
17266_1351835,L.5,39.13450852
17266_1665803,L.5,39.70271479
17266_1665443,L.5,39.70271479
17266_2193034,L.5,40.27092107
17266_2192761,L.5,40.27092107
17266_2192665,L.5,40.27092107
17266_2193207,L.5,40.27092107
17265_28404458,L.5,40.83912735
17265_28405091,L.5,40.83912735
17265_28402750,L.5,40.83912735
17266_2537320,L.5,40.83912735
17266_2683027,L.5,40.83912735
17266_2683322,L.5,40.83912735
17265_26717074,L.5,41.40733362
17265_26858546,L.5,41.40733362
17265_25518032,L.5,42.54389298
17265_26409621,L.5,42.54389298
17265_25386692,L.5,43.11209925
17265_24271913,L.5,44.24865861
17265_23817145,L.5,45.95386486
17265_23861477,L.5,45.95386486
17265_23861587,L.5,45.95386486
17265_23767375,L.5,45.95386486
17265_22171040,L.5,47.09042421
17265_22171078,L.5,47.09042421
17265_22173095,L.5,47.09042421
17265_22294819,L.5,47.09042421
17265_22295490,L.5,47.09042421
17265_22295917,L.5,47.09042421
17265_22296085,L.5,47.09042421
17265_21384917,L.5,48.22698356
17265_21385048,L.5,48.22698356
17265_20169832,L.5,48.79518984
17265_20169850,L.5,48.79518984
17265_20169985,L.5,48.79518984
17265_20694621,L.5,48.79518984
17265_21173522,L.5,48.79518984
17265_20007894,L.5,48.79518984
17265_19435508,L.5,50.61417369
17265_19438119,L.5,50.61417369
17265_19437439,L.5,50.61417369
17265_18977471,L.5,51.18237997
17265_18580364,L.5,51.75058625
17265_18580614,L.5,51.75058625
17265_17330758,L.5,52.8871456
17265_16261253,L.5,54.13740611
17265_14322842,L.5,56.52558419
15769_111981,L.5,57.09379047
17265_12838208,L.5,57.09379047
17265_13088221,L.5,57.09379047
17265_9049101,L.5,58.79899672
17265_5973789,L.5,59.93555607
17265_4955489,L.5,61.07211542
17265_4325179,L.5,63.4602935
17265_4325838,L.5,63.4602935
17265_4325852,L.5,63.4602935
17265_4325923,L.5,63.4602935
17265_4326367,L.5,63.4602935
17265_2828342,L.5,70.20546151
17265_452793,L.5,70.77366779
17265_760042,L.5,70.77366779
17265_1060207,L.5,70.77366779
17265_466032,L.5,70.77366779
16922_274367,L.5,73.16184587
16922_274419,L.5,73.16184587
16922_274623,L.5,73.16184587
16922_283886,L.5,73.16184587
16922_284287,L.5,73.73005215
16922_284340,L.5,73.73005215
16922_447843,L.5,74.29825842
16922_447770,L.5,74.29825842
16922_447962,L.5,74.29825842
16922_447806,L.5,74.29825842
16922_773966,L.5,74.8664647
16922_775142,L.5,74.8664647
16922_885594,L.5,74.8664647
16922_885743,L.5,74.8664647
16922_885798,L.5,74.8664647
16922_887058,L.5,74.8664647
16922_945154,L.5,75.43467098
16922_1753318,L.5,76.00287725
16922_1378306,L.5,76.00287725
16922_1752716,L.5,76.00287725
16922_2203690,L.5,77.82186111
16922_2198198,L.5,77.82186111
16922_2203735,L.5,77.82186111
16922_2175233,L.5,77.82186111
16922_2177156,L.5,77.82186111
14162_9731966,L.5,78.95842046
14162_9731697,L.5,78.95842046
14162_9732940,L.5,78.95842046
14162_9734954,L.5,78.95842046
14162_9735925,L.5,78.95842046
16922_3007606,L.5,78.95842046
16922_3007608,L.5,78.95842046
14162_9732026,L.5,78.95842046
14162_9731699,L.5,78.95842046
14162_9731817,L.5,78.95842046
14162_9732146,L.5,78.95842046
14162_9732324,L.5,78.95842046
14162_9732325,L.5,78.95842046
14162_9734959,L.5,78.95842046
16922_2942044,L.5,78.95842046
16922_3604428,L.5,79.52662674
16922_3604305,L.5,79.52662674
16922_3604435,L.5,79.52662674
16922_3604593,L.5,79.52662674
16922_3605763,L.5,79.52662674
16922_3747099,L.5,79.52662674
16922_3750701,L.5,79.52662674
16922_3604590,L.5,79.52662674
16922_3734862,L.5,79.52662674
16922_6524359,L.5,83.85559284
16922_6524542,L.5,83.85559284
16922_6525274,L.5,83.85559284
16922_6526767,L.5,83.85559284
16922_6525272,L.5,83.85559284
16922_6525440,L.5,83.85559284
16922_7006796,L.5,84.99215219
16922_6941939,L.5,84.99215219
16922_7003141,L.5,84.99215219
16922_7085583,L.5,85.56035846
16922_9898409,L.5,86.12856474
16922_10271314,L.5,86.12856474
16922_10271446,L.5,86.12856474
16922_10271888,L.5,86.12856474
16922_10778739,L.5,86.12856474
16922_10779937,L.5,86.12856474
16922_10780317,L.5,86.12856474
16922_10780955,L.5,86.12856474
16922_10781055,L.5,86.12856474
16922_9698545,L.5,86.12856474
16922_10357017,L.5,86.12856474
16922_10357032,L.5,86.12856474
16922_10357911,L.5,86.12856474
16922_10357943,L.5,86.12856474
16922_11042000,L.5,86.12856474
16922_11042381,L.5,86.12856474
16922_11042610,L.5,86.12856474
16922_11042742,L.5,86.12856474
16922_11043355,L.5,86.12856474
16922_11043367,L.5,86.12856474
16922_11043933,L.5,86.12856474
16922_11045915,L.5,86.12856474
16922_11052439,L.5,86.12856474
16922_11052462,L.5,86.12856474
16922_11052605,L.5,86.12856474
16922_11253486,L.5,86.69677102
16922_11186017,L.5,86.69677102
16922_11253354,L.5,86.69677102
16922_11253641,L.5,86.69677102
16922_11259022,L.5,86.69677102
16922_11259392,L.5,86.69677102
16922_11818063,L.5,86.69677102
16922_11936084,L.5,86.69677102
16922_11936629,L.5,86.69677102
16922_11936717,L.5,86.69677102
16922_11937441,L.5,86.69677102
16922_11937459,L.5,86.69677102
16922_11938573,L.5,86.69677102
16922_11938613,L.5,86.69677102
16922_11938614,L.5,86.69677102
16922_11938615,L.5,86.69677102
16922_11938617,L.5,86.69677102
16922_11938618,L.5,86.69677102
16922_11258762,L.5,86.69677102
16922_11261729,L.5,86.69677102
16922_11973522,L.5,86.69677102
16922_11975618,L.5,86.69677102
16922_11977478,L.5,86.69677102
16922_12911374,L.5,87.83333037
16922_12911377,L.5,87.83333037
16922_13317061,L.5,87.83333037
16922_13048140,L.5,88.40153665
16922_12910282,L.5,88.40153665
16922_13049159,L.5,88.40153665
16922_13306531,L.5,88.40153665
16922_13306562,L.5,88.40153665
16922_13306781,L.5,88.40153665
16922_13308652,L.5,88.40153665
16922_13308662,L.5,88.40153665
16922_13308663,L.5,88.40153665
16922_13308664,L.5,88.40153665
16922_13565933,L.5,88.40153665
16922_13567423,L.5,88.40153665
16922_13645052,L.5,88.40153665
16922_13645091,L.5,88.40153665
16922_13121378,L.5,88.40153665
16922_13596109,L.5,88.40153665
16922_13667480,L.5,88.40153665
16922_15224920,L.5,88.40153665
16922_15659274,L.5,88.96974292
16922_15911274,L.5,89.5379492
13921_1441550,L.5,89.5379492
16922_15718693,L.5,90.10615548
16922_15717054,L.5,90.10615548
16922_15718424,L.5,90.10615548
16922_15718445,L.5,90.10615548
16922_15718469,L.5,90.10615548
16922_15718701,L.5,90.10615548
16922_15719393,L.5,90.10615548
16922_15719428,L.5,90.10615548
16922_15719434,L.5,90.10615548
16922_15719437,L.5,90.10615548
16922_15722222,L.5,90.10615548
16922_15722238,L.5,90.10615548
16922_15722531,L.5,90.10615548
16922_15723347,L.5,90.10615548
16922_15723478,L.5,90.10615548
16922_15723502,L.5,90.10615548
16922_15723508,L.5,90.10615548
16922_15723544,L.5,90.10615548
16922_15724246,L.5,90.10615548
6377_1020291,L.5,91.24271483
6377_156549,L.5,91.24271483
6377_1021810,L.5,91.24271483
6377_1022762,L.5,91.24271483
6377_1799020,L.5,91.24271483
6377_234736,L.5,91.24271483
6377_176938,L.5,91.24271483
6377_177983,L.5,91.24271483
6377_235706,L.5,91.24271483
6377_181605,L.5,91.24271483
6377_236404,L.5,91.24271483
6377_237130,L.5,91.24271483
6377_797003,L.5,91.24271483
6377_759008,L.5,91.24271483
6377_794165,L.5,91.24271483
6377_1799052,L.5,91.24271483
6377_2111124,L.5,91.24271483
6377_77012,L.5,91.81092111
6377_74921,L.5,91.81092111
6377_2110396,L.5,91.81092111
17272_555197,L.5,91.81092111
17272_556771,L.5,91.81092111
17272_558525,L.5,91.81092111
17272_558567,L.5,91.81092111
17272_558723,L.5,91.81092111
17272_558747,L.5,91.81092111
17272_558993,L.5,91.81092111
17272_561459,L.5,91.81092111
17272_859474,L.5,91.81092111
17272_859476,L.5,91.81092111
17272_880337,L.5,91.81092111
17272_1003104,L.5,91.81092111
17272_1132585,L.5,91.81092111
17272_1132600,L.5,91.81092111
17272_1001929,L.5,91.81092111
17272_2099348,L.5,91.81092111
17272_3851570,L.5,92.37912738
17272_4146369,L.5,92.37912738
17272_4146918,L.5,92.37912738
17272_2666325,L.5,92.37912738
17272_4146526,L.5,92.37912738
17272_4146715,L.5,92.37912738
17272_38681128,L.5,92.37912738
17272_46990496,L.5,92.37912738
17272_46990544,L.5,92.37912738
17272_4890256,L.5,92.37912738
17272_4890373,L.5,92.37912738
17272_4890427,L.5,92.37912738
17272_4890433,L.5,92.37912738
17272_4890610,L.5,92.37912738
17272_4890735,L.5,92.37912738
17272_4890804,L.5,92.37912738
17272_4891565,L.5,92.37912738
17272_4891625,L.5,92.37912738
17272_20852280,L.5,92.37912738
17272_13562898,L.5,92.37912738
17272_20853879,L.5,92.37912738
17272_55081767,L.5,92.37912738
17272_55748390,L.5,92.94733366
8275_19047689,L.5,92.94733366
17272_55748440,L.5,92.94733366
8275_7459364,L.5,92.94733366
16530_9342456,L.5,93.51553994
16675_8912653,L.5,94.65209929
16675_9460329,L.5,94.65209929
16675_9460463,L.5,94.65209929
16675_10547561,L.5,94.65209929
16675_7918735,L.5,95.22030557
16675_7922367,L.5,95.22030557
16675_2946303,L.5,95.78851184
11131_1889768,L.7,0
11131_1670990,L.7,0
11131_1888649,L.7,0
11131_1889078,L.7,0
11131_1889270,L.7,0
11131_1889789,L.7,0
11131_1936770,L.7,0
11131_1943215,L.7,0
11131_10761565,L.7,0
11131_10915364,L.7,0
11131_10918452,L.7,0
11131_10919635,L.7,0
11131_1889837,L.7,0
11131_1758138,L.7,0
11131_1888852,L.7,0
11131_1888862,L.7,0
11131_1941838,L.7,0
11131_1942255,L.7,0
11131_1942767,L.7,0
11131_1942830,L.7,0
11131_1943197,L.7,0
11131_10927112,L.7,0
11131_10927915,L.7,0
11131_10928918,L.7,0
11131_2119986,L.7,0.568206277
11131_2110593,L.7,0.568206277
11131_2117990,L.7,0.568206277
11131_2109654,L.7,0.568206277
11131_2112696,L.7,0.568206277
11131_2157461,L.7,0.568206277
11131_2110309,L.7,0.568206277
11131_2112870,L.7,0.568206277
11131_2156137,L.7,0.568206277
11131_2157404,L.7,0.568206277
11131_2164589,L.7,0.568206277
11131_2204244,L.7,1.136412554
11131_2189624,L.7,1.136412554
11131_2204333,L.7,1.136412554
11131_2204818,L.7,1.136412554
11131_2330842,L.7,1.704618831
11131_2329004,L.7,1.704618831
11131_2330883,L.7,1.704618831
11131_2337132,L.7,1.704618831
11131_2348539,L.7,1.704618831
11131_2348556,L.7,1.704618831
11131_2349149,L.7,1.704618831
11131_2350179,L.7,1.704618831
11131_2329150,L.7,1.704618831
11131_185156,L.7,5.919117054
11131_182936,L.7,5.919117054
11131_175372,L.7,5.919117054
11131_176160,L.7,5.919117054
11131_439728,L.7,6.487323331
11131_409418,L.7,6.487323331
11131_409421,L.7,6.487323331
11131_438179,L.7,6.487323331
11131_439738,L.7,6.487323331
11131_440417,L.7,6.487323331
11131_532760,L.7,6.487323331
11131_479232,L.7,6.487323331
11131_480018,L.7,6.487323331
11131_480158,L.7,6.487323331
11131_477087,L.7,6.487323331
11131_599024,L.7,7.055529608
11131_487255,L.7,7.055529608
11131_487290,L.7,7.055529608
11131_530119,L.7,7.055529608
11131_530277,L.7,7.055529608
11131_530310,L.7,7.055529608
11131_531089,L.7,7.055529608
11131_531107,L.7,7.055529608
11131_531753,L.7,7.055529608
11131_598764,L.7,7.055529608
11131_520926,L.7,7.055529608
11131_531590,L.7,7.055529608
11131_612405,L.7,7.055529608
11131_927218,L.7,7.055529608
11131_927387,L.7,7.055529608
11131_928304,L.7,7.055529608
11131_929787,L.7,7.055529608
11131_926319,L.7,7.055529608
11131_624323,L.7,7.055529608
11131_926443,L.7,7.055529608
11131_975433,L.7,8.19208896
11131_978288,L.7,8.19208896
11131_978297,L.7,8.19208896
11131_981965,L.7,8.19208896
11131_1117462,L.7,8.19208896
11131_980968,L.7,8.19208896
11131_1452980,L.7,13.55345174
11131_1453035,L.7,13.55345174
11131_1470770,L.7,13.55345174
11131_1477234,L.7,13.55345174
11131_1466522,L.7,13.55345174
11131_3544117,L.7,14.69001109
11131_1519179,L.7,15.25821737
11131_1518396,L.7,15.25821737
11131_1540867,L.7,15.25821737
11131_1621372,L.7,15.25821737
11131_2392551,L.7,15.25821737
11131_2394407,L.7,15.25821737
11131_2395525,L.7,15.25821737
11131_2395777,L.7,15.25821737
11131_2532991,L.7,15.25821737
11131_2707853,L.7,15.25821737
11131_3432938,L.7,15.25821737
11131_3520070,L.7,15.25821737
11131_3697451,L.7,15.25821737
11131_3697974,L.7,15.25821737
11131_3746796,L.7,15.25821737
11131_3749900,L.7,15.25821737
11131_3750266,L.7,15.25821737
11131_3750937,L.7,15.25821737
11131_3751164,L.7,15.25821737
11131_3751638,L.7,15.25821737
11131_3751871,L.7,15.25821737
11131_3751893,L.7,15.25821737
11131_4344705,L.7,15.25821737
11131_5207987,L.7,15.25821737
11131_2618411,L.7,15.25821737
11131_1635444,L.7,15.25821737
11131_2707742,L.7,15.25821737
11131_3006481,L.7,15.25821737
11131_3006775,L.7,15.25821737
11131_3699000,L.7,15.25821737
11131_3700710,L.7,15.25821737
11131_4588845,L.7,15.25821737
11131_4588846,L.7,15.25821737
11131_4588902,L.7,15.25821737
11131_5207949,L.7,15.25821737
11131_2596618,L.7,15.25821737
11131_2395927,L.7,15.25821737
11131_2396688,L.7,15.25821737
11131_2396735,L.7,15.25821737
11131_2578128,L.7,15.25821737
11131_3001222,L.7,15.25821737
11131_3033350,L.7,15.25821737
11131_3082517,L.7,15.25821737
11131_3653219,L.7,15.25821737
11131_3697907,L.7,15.25821737
11131_3747308,L.7,15.25821737
11131_3849492,L.7,15.25821737
11131_4035361,L.7,15.25821737
11131_4035364,L.7,15.25821737
11131_4035676,L.7,15.25821737
11131_4112839,L.7,15.25821737
11131_4112904,L.7,15.25821737
11131_4156074,L.7,15.25821737
11131_4166583,L.7,15.25821737
11131_4166805,L.7,15.25821737
11131_4167311,L.7,15.25821737
11131_4167339,L.7,15.25821737
11131_4170520,L.7,15.25821737
11131_4357441,L.7,15.25821737
11131_4696720,L.7,15.25821737
11131_4697269,L.7,15.25821737
11131_4697329,L.7,15.25821737
11131_4990329,L.7,15.25821737
11131_4990731,L.7,15.25821737
11131_4992240,L.7,15.25821737
11131_4992898,L.7,15.25821737
11131_4993606,L.7,15.25821737
11131_4993658,L.7,15.25821737
11131_5001377,L.7,15.25821737
11131_5003734,L.7,15.25821737
11131_5003758,L.7,15.25821737
11131_5004443,L.7,15.25821737
11131_5005613,L.7,15.25821737
11131_5005695,L.7,15.25821737
11131_5066233,L.7,15.25821737
11131_5409478,L.7,15.25821737
11131_5555419,L.7,15.25821737
11131_5559244,L.7,15.25821737
11131_5727478,L.7,15.25821737
11131_2620083,L.7,15.25821737
11131_2596701,L.7,15.25821737
11131_3540824,L.7,15.25821737
11131_3541537,L.7,15.25821737
11131_3620954,L.7,15.25821737
11131_5065965,L.7,15.25821737
11131_5066121,L.7,15.25821737
11131_5523529,L.7,15.25821737
11131_5673902,L.7,15.82642365
11131_5674447,L.7,15.82642365
11131_5674483,L.7,15.82642365
11131_6091579,L.7,15.82642365
11131_6354846,L.7,16.962983
11131_6356531,L.7,16.962983
11131_6127135,L.7,16.962983
11131_6413773,L.7,18.09954235
11131_6411209,L.7,18.09954235
11131_6412947,L.7,18.09954235
11131_6414753,L.7,18.09954235
11131_6536817,L.7,18.09954235
11131_6952202,L.7,18.09954235
11131_6962030,L.7,18.09954235
11131_6962505,L.7,18.09954235
11131_6971096,L.7,18.09954235
11131_6971231,L.7,18.09954235
11131_7000607,L.7,18.09954235
11131_7065446,L.7,18.09954235
11131_7067269,L.7,18.09954235
11131_7065488,L.7,18.09954235
11131_6971194,L.7,18.09954235
11131_7006066,L.7,18.09954235
11131_7249971,L.7,18.66774863
11131_7248933,L.7,18.66774863
11131_7248971,L.7,18.66774863
11131_7248975,L.7,18.66774863
11131_7248988,L.7,18.66774863
11131_10388692,L.7,23.91419149
11131_9672842,L.7,26.18848595
11131_9126807,L.7,26.75669222
11131_8703476,L.7,27.3248985
11131_8703503,L.7,27.3248985
11131_8701996,L.7,27.89310478
11131_8700706,L.7,27.89310478
11131_8699512,L.7,27.89310478
11131_8596333,L.7,29.02966413
16655_742133,L.7,33.81696685
16655_704336,L.7,33.81696685
16655_742158,L.7,33.81696685
16655_742209,L.7,33.81696685
16655_745802,L.7,33.81696685
16655_746738,L.7,33.81696685
16655_747084,L.7,33.81696685
16655_705808,L.7,33.81696685
16655_705799,L.7,33.81696685
16655_705821,L.7,33.81696685
16655_1224999,L.7,34.38517313
16655_1500234,L.7,34.38517313
16655_1500546,L.7,34.38517313
16655_1776887,L.7,34.38517313
16655_1776894,L.7,34.38517313
16655_1797979,L.7,34.38517313
16655_1774785,L.7,34.38517313
16655_2444836,L.7,34.9533794
16655_2684039,L.7,36.08993875
16655_2728268,L.7,36.08993875
16655_2787475,L.7,36.08993875
16655_5546073,L.7,36.08993875
16655_6302101,L.7,36.08993875
16655_3458060,L.7,36.08993875
16655_3458132,L.7,36.08993875
16655_4465854,L.7,36.08993875
16655_5550152,L.7,36.08993875
16655_6030875,L.7,36.08993875
16655_6031391,L.7,36.08993875
16655_6031945,L.7,36.08993875
16655_6257281,L.7,36.08993875
14162_51774318,L.7,36.65814503
16133_536848,L.7,36.65814503
16133_536878,L.7,36.65814503
16133_537001,L.7,36.65814503
16133_540587,L.7,36.65814503
16133_540889,L.7,36.65814503
16655_6656425,L.7,36.65814503
16133_1459154,L.7,37.22635131
16133_1459828,L.7,37.22635131
16133_1579341,L.7,37.22635131
16133_1579363,L.7,37.22635131
11414_1938866,L.7,37.79455759
16133_1813127,L.7,37.79455759
16133_3727526,L.7,37.79455759
16133_3888350,L.7,37.79455759
16133_3889033,L.7,37.79455759
16133_3889221,L.7,37.79455759
16133_3889263,L.7,37.79455759
16133_3890341,L.7,37.79455759
16133_4055420,L.7,37.79455759
16133_9608237,L.7,37.79455759
16133_9608280,L.7,37.79455759
16133_9610872,L.7,37.79455759
16133_9611013,L.7,37.79455759
16133_9611055,L.7,37.79455759
16133_9611079,L.7,37.79455759
16133_9611286,L.7,37.79455759
16133_1813877,L.7,37.79455759
16133_2105112,L.7,37.79455759
16133_4076259,L.7,37.79455759
16133_4679571,L.7,37.79455759
16133_4715052,L.7,37.79455759
16133_4715628,L.7,37.79455759
16133_5535200,L.7,37.79455759
16133_7869824,L.7,37.79455759
3564_2553129,L.7,38.36276386
3564_733245,L.7,38.36276386
3564_2716032,L.7,38.36276386
3754_11493955,L.7,38.36276386
3754_11605020,L.7,38.36276386
16918_1200440,L.7,38.36276386
17162_18535564,L.7,38.36276386
14219_2398855,L.7,38.36276386
14219_2400085,L.7,38.36276386
14219_2402025,L.7,38.36276386
14219_2402063,L.7,38.36276386
14219_2403577,L.7,38.36276386
14219_2403787,L.7,38.36276386
14219_2405803,L.7,38.36276386
14219_2409461,L.7,38.36276386
14219_3865466,L.7,38.36276386
14219_4367277,L.7,38.36276386
14219_4370198,L.7,38.36276386
14219_4370945,L.7,38.36276386
14219_5839935,L.7,38.36276386
14219_10654096,L.7,38.36276386
14219_10654691,L.7,38.36276386
14219_11736617,L.7,38.36276386
3754_11924029,L.7,38.36276386
3564_1603861,L.7,38.36276386
3754_11694556,L.7,38.36276386
3754_20519986,L.7,38.36276386
3754_20897333,L.7,38.36276386
3754_21011635,L.7,38.36276386
16918_1201365,L.7,38.36276386
17162_6167575,L.7,38.36276386
17162_10248050,L.7,38.36276386
17162_10685926,L.7,38.36276386
17162_15660862,L.7,38.36276386
17162_24791271,L.7,38.36276386
17162_35240296,L.7,38.36276386
4254_13129139,L.7,38.36276386
17162_27923000,L.7,38.36276386
17162_34207376,L.7,38.36276386
17162_34650670,L.7,38.36276386
17162_34708040,L.7,38.36276386
17162_34751807,L.7,38.36276386
17162_34752445,L.7,38.36276386
17162_35243137,L.7,38.36276386
17162_26890388,L.7,38.36276386
17162_31574426,L.7,38.36276386
17162_35242967,L.7,38.36276386
3947_371213,L.7,38.93097014
292_82975,L.7,38.93097014
3947_597132,L.7,38.93097014
